Season,TeamID,Score_avg,OppScore_avg,FGM_avg,OppFGM_avg,FGA_avg,OppFGA_avg,FGM3_avg,OppFGM3_avg,FGA3_avg,OppFGA3_avg,FTM_avg,OppFTM_avg,FTA_avg,OppFTA_avg,OR_avg,OppOR_avg,DR_avg,OppDR_avg,Ast_avg,OppAst_avg,TO_avg,OppTO_avg,Stl_avg,OppStl_avg,Blk_avg,OppBlk_avg,PF_avg,OppPF_avg,WinCount,LossCount,WinPct
2014,3102,53.62068965517241,76.72413793103448,20.06896551724138,28.103448275862068,55.93103448275862,61.10344827586207,4.379310344827586,5.379310344827586,16.82758620689655,16.20689655172414,9.10344827586207,15.137931034482758,14.10344827586207,22.82758620689655,10.379310344827585,14.827586206896552,21.82758620689655,28.482758620689655,12.758620689655173,16.96551724137931,19.620689655172413,14.89655172413793,6.241379310344827,10.344827586206897,1.4827586206896552,3.896551724137931,18.96551724137931,15.89655172413793,1,28,0.034482758620689655
2015,3102,53.8,77.3,18.8,28.133333333333333,56.266666666666666,63.5,4.566666666666666,6.066666666666666,16.3,19.633333333333333,11.633333333333333,14.966666666666667,16.766666666666666,21.933333333333334,8.933333333333334,16.0,23.366666666666667,31.666666666666668,12.566666666666666,17.666666666666668,17.1,14.4,6.566666666666666,9.133333333333333,1.9,4.333333333333333,18.933333333333334,17.266666666666666,2,28,0.06666666666666667
2016,3102,47.4,68.36666666666666,17.733333333333334,25.733333333333334,54.666666666666664,57.06666666666667,3.1,4.433333333333334,12.666666666666666,12.6,8.833333333333334,12.466666666666667,14.633333333333333,18.166666666666668,12.433333333333334,12.5,21.533333333333335,27.066666666666666,10.133333333333333,14.1,19.633333333333333,15.533333333333333,6.533333333333333,10.4,2.1,4.533333333333333,17.466666666666665,16.433333333333334,1,29,0.03333333333333333
2017,3102,53.48275862068966,67.3103448275862,18.482758620689655,24.724137931034484,54.275862068965516,57.55172413793103,4.068965517241379,3.9655172413793105,13.620689655172415,12.310344827586206,12.448275862068966,13.89655172413793,18.620689655172413,20.24137931034483,10.931034482758621,11.89655172413793,23.517241379310345,27.20689655172414,10.10344827586207,13.03448275862069,19.379310344827587,15.96551724137931,6.931034482758621,9.10344827586207,2.793103448275862,3.2413793103448274,18.96551724137931,18.93103448275862,4,25,0.13793103448275862
2018,3102,55.4,62.06666666666667,20.1,22.166666666666668,56.7,51.5,3.566666666666667,3.8333333333333335,13.9,11.866666666666667,11.633333333333333,13.9,17.266666666666666,18.8,12.133333333333333,10.3,21.533333333333335,26.666666666666668,11.366666666666667,10.766666666666667,17.3,19.466666666666665,10.066666666666666,8.6,3.6,4.066666666666666,17.866666666666667,17.5,6,24,0.2
2019,3102,59.724137931034484,67.51724137931035,21.379310344827587,25.24137931034483,60.13793103448276,57.37931034482759,4.172413793103448,4.137931034482759,14.89655172413793,12.862068965517242,12.793103448275861,12.89655172413793,19.724137931034484,19.310344827586206,14.413793103448276,11.931034482758621,23.03448275862069,27.17241379310345,9.96551724137931,12.655172413793103,18.137931034482758,18.620689655172413,9.379310344827585,10.0,3.6551724137931036,4.689655172413793,18.586206896551722,19.724137931034484,7,22,0.2413793103448276
2020,3102,60.7,65.56666666666666,22.933333333333334,24.833333333333332,61.93333333333333,55.96666666666667,4.9,4.766666666666667,17.7,15.4,9.933333333333334,11.133333333333333,14.8,15.7,13.966666666666667,10.366666666666667,23.066666666666666,27.4,11.266666666666667,12.433333333333334,16.366666666666667,17.533333333333335,9.933333333333334,8.766666666666667,2.533333333333333,4.033333333333333,16.433333333333334,15.5,9,21,0.3
2021,3102,59.75,65.83333333333333,22.416666666666668,24.708333333333332,61.416666666666664,56.458333333333336,5.916666666666667,4.875,19.208333333333332,15.375,9.0,11.541666666666666,12.166666666666666,17.208333333333332,10.833333333333334,8.916666666666666,21.708333333333332,25.375,11.75,11.25,14.958333333333334,16.625,9.166666666666666,8.125,3.5833333333333335,3.6666666666666665,15.541666666666666,13.458333333333334,7,17,0.2916666666666667
2022,3102,61.86206896551724,58.89655172413793,23.137931034482758,21.344827586206897,61.37931034482759,49.827586206896555,4.896551724137931,3.793103448275862,16.862068965517242,13.172413793103448,10.689655172413794,12.413793103448276,14.482758620689655,17.24137931034483,10.689655172413794,7.655172413793103,19.79310344827586,24.862068965517242,12.724137931034482,9.10344827586207,11.758620689655173,19.275862068965516,10.827586206896552,5.931034482758621,1.9310344827586208,3.310344827586207,18.103448275862068,15.517241379310345,16,13,0.5517241379310345
2023,3102,63.275862068965516,65.51724137931035,23.413793103448278,24.448275862068964,58.62068965517241,52.89655172413793,5.310344827586207,4.344827586206897,16.79310344827586,13.172413793103448,11.137931034482758,12.275862068965518,15.482758620689655,17.03448275862069,7.103448275862069,8.482758620689655,19.0,24.620689655172413,11.724137931034482,11.10344827586207,12.344827586206897,18.137931034482758,10.206896551724139,7.241379310344827,1.7586206896551724,4.0,17.17241379310345,17.0,11,18,0.3793103448275862
2024,3102,62.166666666666664,66.75,23.0,24.041666666666668,60.416666666666664,52.791666666666664,6.333333333333333,4.666666666666667,20.708333333333332,14.041666666666666,9.833333333333334,14.0,13.0,18.708333333333332,8.875,8.75,18.0,25.625,12.208333333333334,10.666666666666666,13.916666666666666,18.25,10.875,7.833333333333333,1.9166666666666667,3.5416666666666665,18.708333333333332,14.416666666666666,10,14,0.4166666666666667
2010,3103,62.233333333333334,59.63333333333333,22.233333333333334,20.966666666666665,55.266666666666666,54.96666666666667,3.933333333333333,4.833333333333333,12.466666666666667,15.166666666666666,13.833333333333334,12.866666666666667,19.6,18.833333333333332,14.2,13.633333333333333,23.566666666666666,21.6,13.433333333333334,11.7,18.266666666666666,18.7,8.033333333333333,9.233333333333333,2.4,3.8,17.533333333333335,17.633333333333333,17,13,0.5666666666666667
2011,3103,65.39285714285714,64.32142857142857,23.464285714285715,22.821428571428573,56.214285714285715,58.214285714285715,5.678571428571429,4.964285714285714,16.678571428571427,18.107142857142858,12.785714285714286,13.714285714285714,18.821428571428573,19.392857142857142,12.071428571428571,13.642857142857142,24.357142857142858,22.857142857142858,12.857142857142858,12.678571428571429,18.0,17.5,6.714285714285714,7.642857142857143,2.5357142857142856,2.7857142857142856,17.75,18.464285714285715,13,15,0.4642857142857143
2012,3103,73.78125,73.75,26.15625,26.15625,62.03125,64.75,7.0,5.6875,20.34375,17.78125,14.46875,15.75,19.5625,22.40625,13.3125,15.5,26.15625,24.78125,15.3125,14.9375,19.5,17.65625,7.0625,9.46875,3.71875,2.78125,18.3125,18.125,14,18,0.4375
2013,3103,75.6,68.23333333333333,26.766666666666666,26.333333333333332,61.93333333333333,65.63333333333334,7.133333333333334,5.466666666666667,21.566666666666666,18.066666666666666,14.933333333333334,10.1,18.766666666666666,14.466666666666667,11.7,13.0,27.866666666666667,25.1,17.866666666666667,14.2,15.6,15.966666666666667,7.1,8.666666666666666,3.1333333333333333,3.433333333333333,13.266666666666667,17.833333333333332,22,8,0.7333333333333333
2014,3103,82.74193548387096,73.6774193548387,29.35483870967742,26.0,64.87096774193549,65.0,6.290322580645161,6.354838709677419,18.677419354838708,21.580645161290324,17.741935483870968,15.32258064516129,22.838709677419356,20.774193548387096,14.03225806451613,13.96774193548387,27.741935483870968,24.129032258064516,18.612903225806452,14.129032258064516,14.709677419354838,15.612903225806452,6.354838709677419,7.774193548387097,2.4516129032258065,2.096774193548387,18.193548387096776,21.838709677419356,22,9,0.7096774193548387
2015,3103,73.86206896551724,66.44827586206897,27.482758620689655,23.93103448275862,63.758620689655174,62.241379310344826,6.517241379310345,5.827586206896552,19.137931034482758,18.896551724137932,12.379310344827585,12.758620689655173,17.896551724137932,18.344827586206897,13.89655172413793,12.344827586206897,28.379310344827587,24.689655172413794,16.06896551724138,12.96551724137931,14.827586206896552,15.10344827586207,6.206896551724138,6.689655172413793,2.2413793103448274,2.689655172413793,17.344827586206897,18.517241379310345,21,8,0.7241379310344828
2016,3103,70.3225806451613,70.09677419354838,25.06451612903226,24.225806451612904,62.774193548387096,62.16129032258065,7.612903225806452,6.870967741935484,23.161290322580644,22.93548387096774,12.580645161290322,14.774193548387096,19.06451612903226,21.870967741935484,13.064516129032258,13.516129032258064,27.838709677419356,27.322580645161292,14.161290322580646,12.548387096774194,14.903225806451612,15.419354838709678,6.612903225806452,6.774193548387097,3.032258064516129,3.129032258064516,19.451612903225808,20.258064516129032,18,13,0.5806451612903226
2017,3103,62.357142857142854,70.25,22.571428571428573,25.75,60.714285714285715,63.892857142857146,6.892857142857143,7.035714285714286,22.714285714285715,21.25,10.321428571428571,11.714285714285714,15.035714285714286,16.392857142857142,10.928571428571429,12.642857142857142,27.0,28.321428571428573,13.142857142857142,14.857142857142858,16.392857142857142,13.964285714285714,5.5,8.071428571428571,3.0714285714285716,3.2857142857142856,17.321428571428573,17.75,7,21,0.25
2018,3103,63.827586206896555,70.34482758620689,22.82758620689655,25.79310344827586,61.44827586206897,63.58620689655172,6.862068965517241,7.0,22.79310344827586,21.96551724137931,11.310344827586206,11.758620689655173,16.137931034482758,18.517241379310345,10.379310344827585,13.344827586206897,27.482758620689655,29.82758620689655,12.758620689655173,14.0,16.93103448275862,16.275862068965516,7.586206896551724,8.482758620689655,3.0344827586206895,3.0689655172413794,17.620689655172413,18.03448275862069,8,21,0.27586206896551724
2019,3103,66.3103448275862,66.3103448275862,23.310344827586206,23.79310344827586,57.89655172413793,58.89655172413793,7.931034482758621,6.586206896551724,23.0,19.586206896551722,11.758620689655173,12.137931034482758,15.724137931034482,17.379310344827587,9.10344827586207,11.275862068965518,25.655172413793103,26.82758620689655,13.0,12.275862068965518,13.96551724137931,14.793103448275861,6.655172413793103,5.896551724137931,2.7586206896551726,2.7241379310344827,16.448275862068964,17.344827586206897,15,14,0.5172413793103449
2020,3103,66.63333333333334,66.1,24.2,23.666666666666668,59.8,60.06666666666667,6.433333333333334,5.466666666666667,19.733333333333334,19.033333333333335,11.8,13.3,16.966666666666665,19.366666666666667,9.933333333333334,10.9,27.633333333333333,27.6,12.2,11.1,15.5,15.8,7.2,7.366666666666666,2.6333333333333333,2.9,18.233333333333334,18.1,15,15,0.5
2021,3103,66.1,73.85,24.8,26.85,59.95,63.5,7.0,6.55,21.05,20.75,9.5,13.6,12.7,19.65,5.5,11.6,22.75,27.05,13.75,13.1,15.7,15.1,7.15,8.8,3.15,1.75,15.95,14.0,6,14,0.3
2022,3103,66.33333333333333,67.18518518518519,24.444444444444443,24.51851851851852,57.333333333333336,59.74074074074074,5.7407407407407405,5.851851851851852,18.185185185185187,18.555555555555557,11.703703703703704,12.296296296296296,16.74074074074074,17.0,8.444444444444445,9.666666666666666,23.037037037037038,22.814814814814813,14.185185185185185,12.62962962962963,14.666666666666666,13.74074074074074,7.074074074074074,8.407407407407407,3.3703703703703702,2.7037037037037037,15.592592592592593,16.25925925925926,16,11,0.5925925925925926
2023,3103,67.0,67.78571428571429,23.357142857142858,25.607142857142858,55.107142857142854,63.642857142857146,6.25,6.142857142857143,20.25,21.321428571428573,14.035714285714286,10.428571428571429,18.25,14.0,6.25,8.75,25.392857142857142,23.785714285714285,15.107142857142858,14.607142857142858,15.357142857142858,12.607142857142858,7.071428571428571,8.642857142857142,4.0,2.4285714285714284,13.178571428571429,17.142857142857142,15,13,0.5357142857142857
2024,3103,62.95454545454545,66.27272727272727,22.59090909090909,24.90909090909091,58.04545454545455,59.13636363636363,5.636363636363637,6.090909090909091,19.545454545454547,19.40909090909091,12.136363636363637,10.363636363636363,17.227272727272727,15.727272727272727,9.954545454545455,9.954545454545455,22.045454545454547,22.681818181818183,11.681818181818182,14.227272727272727,15.863636363636363,14.272727272727273,5.681818181818182,8.181818181818182,2.6363636363636362,3.409090909090909,16.227272727272727,17.545454545454547,8,14,0.36363636363636365
2010,3104,64.13793103448276,67.0,24.724137931034484,23.896551724137932,62.10344827586207,60.13793103448276,4.344827586206897,5.103448275862069,14.724137931034482,16.517241379310345,10.344827586206897,14.10344827586207,16.79310344827586,21.96551724137931,14.482758620689655,14.862068965517242,25.93103448275862,26.482758620689655,13.10344827586207,12.517241379310345,19.17241379310345,19.24137931034483,7.379310344827586,8.758620689655173,2.9310344827586206,3.586206896551724,20.413793103448278,16.413793103448278,11,18,0.3793103448275862
2011,3104,65.6,66.4,23.7,23.8,63.833333333333336,57.666666666666664,4.1,4.5,14.166666666666666,14.566666666666666,14.1,14.3,21.933333333333334,21.666666666666668,15.166666666666666,14.3,23.766666666666666,29.233333333333334,10.966666666666667,11.566666666666666,16.8,22.766666666666666,10.633333333333333,6.0,3.066666666666667,3.6,20.4,19.266666666666666,16,14,0.5333333333333333
2012,3104,59.354838709677416,64.25806451612904,21.258064516129032,23.741935483870968,59.45161290322581,57.25806451612903,3.3225806451612905,4.612903225806452,12.903225806451612,14.32258064516129,13.516129032258064,12.161290322580646,21.129032258064516,19.64516129032258,15.419354838709678,13.806451612903226,23.580645161290324,26.612903225806452,9.419354838709678,12.774193548387096,18.096774193548388,19.870967741935484,9.161290322580646,6.903225806451613,2.7096774193548385,4.290322580645161,18.741935483870968,18.35483870967742,12,19,0.3870967741935484
2013,3104,65.4,69.8,23.566666666666666,25.3,68.96666666666667,62.333333333333336,5.533333333333333,3.966666666666667,21.633333333333333,14.966666666666667,12.733333333333333,15.233333333333333,20.566666666666666,21.366666666666667,15.9,16.3,23.733333333333334,33.3,11.4,13.433333333333334,15.633333333333333,22.033333333333335,10.9,7.633333333333334,3.566666666666667,3.7,18.266666666666666,18.833333333333332,13,17,0.43333333333333335
2014,3104,64.8,68.86666666666666,23.133333333333333,25.433333333333334,59.4,60.06666666666667,5.8,5.2,18.166666666666668,17.366666666666667,12.733333333333333,12.8,20.133333333333333,17.9,13.7,13.1,24.3,26.466666666666665,11.366666666666667,14.333333333333334,15.966666666666667,15.7,7.4,7.366666666666666,3.033333333333333,4.466666666666667,17.5,19.1,14,16,0.4666666666666667
2015,3104,59.65625,62.3125,20.46875,23.09375,54.15625,56.84375,4.25,4.71875,16.78125,14.1875,14.46875,11.40625,22.96875,16.03125,12.59375,11.34375,25.0625,25.5625,11.0,12.65625,18.5625,18.4375,8.65625,8.375,3.34375,3.75,17.25,20.875,13,19,0.40625
2016,3104,64.1,58.36666666666667,22.6,21.166666666666668,57.46666666666667,58.1,4.8,4.733333333333333,17.666666666666668,16.166666666666668,14.1,11.3,20.0,16.366666666666667,11.866666666666667,13.633333333333333,25.533333333333335,25.4,10.633333333333333,11.6,16.4,19.033333333333335,9.733333333333333,7.533333333333333,4.7,3.6333333333333333,17.5,20.3,15,15,0.5
2017,3104,68.09375,61.0,23.96875,23.03125,59.5625,60.15625,5.25,4.46875,17.5625,16.0,14.90625,10.46875,22.84375,15.84375,13.6875,11.96875,27.75,25.1875,12.8125,11.375,16.53125,16.96875,7.75,7.9375,4.28125,2.875,16.03125,22.40625,19,13,0.59375
2018,3104,67.6,62.63333333333333,23.333333333333332,22.866666666666667,58.833333333333336,58.06666666666667,4.8,5.266666666666667,16.166666666666668,16.566666666666666,16.133333333333333,11.633333333333333,22.466666666666665,16.6,14.166666666666666,11.7,25.7,24.066666666666666,11.833333333333334,11.566666666666666,15.366666666666667,16.666666666666668,8.766666666666667,7.466666666666667,4.133333333333334,3.566666666666667,16.333333333333332,20.133333333333333,17,13,0.5666666666666667
2019,3104,63.67741935483871,64.70967741935483,22.838709677419356,23.903225806451612,57.67741935483871,60.645161290322584,6.0,6.096774193548387,19.35483870967742,19.419354838709676,12.0,10.806451612903226,17.451612903225808,15.903225806451612,12.064516129032258,11.96774193548387,27.096774193548388,24.93548387096774,11.580645161290322,12.096774193548388,17.870967741935484,15.0,6.870967741935484,9.0,3.064516129032258,3.032258064516129,16.06451612903226,16.451612903225808,14,17,0.45161290322580644
2020,3104,71.66666666666667,64.23333333333333,25.5,23.366666666666667,58.93333333333333,59.8,6.833333333333333,5.9,20.133333333333333,18.333333333333332,13.833333333333334,11.6,19.6,16.866666666666667,12.066666666666666,10.733333333333333,26.833333333333332,23.266666666666666,12.533333333333333,12.533333333333333,14.933333333333334,13.7,6.1,8.166666666666666,3.8333333333333335,4.1,16.133333333333333,18.233333333333334,18,12,0.6
2021,3104,74.8,70.04,25.92,27.28,59.52,63.88,8.2,6.4,23.0,17.32,14.76,9.08,19.56,13.48,9.28,10.12,24.96,22.96,14.96,13.84,12.96,12.64,5.28,6.88,2.4,3.36,11.76,14.96,16,9,0.64
2022,3104,70.53333333333333,65.13333333333334,24.533333333333335,24.833333333333332,59.166666666666664,60.36666666666667,7.766666666666667,4.6,23.2,15.766666666666667,13.7,10.866666666666667,19.366666666666667,16.8,9.466666666666667,10.6,22.966666666666665,22.733333333333334,11.2,13.4,14.5,15.7,8.9,7.2,3.0,5.166666666666667,16.9,16.866666666666667,17,13,0.5666666666666667
2023,3104,69.86666666666666,59.766666666666666,25.066666666666666,21.9,57.06666666666667,55.833333333333336,8.9,4.7,23.4,15.4,10.833333333333334,11.266666666666667,15.066666666666666,15.866666666666667,8.533333333333333,9.0,22.6,20.9,13.2,11.9,14.866666666666667,16.133333333333333,8.833333333333334,7.1,4.1,4.333333333333333,17.133333333333333,15.933333333333334,20,10,0.6666666666666666
2024,3104,74.53846153846153,59.26923076923077,26.423076923076923,22.03846153846154,59.57692307692308,58.61538461538461,7.6923076923076925,4.384615384615385,21.576923076923077,16.423076923076923,14.0,10.807692307692308,20.0,15.615384615384615,10.961538461538462,10.615384615384615,23.96153846153846,20.923076923076923,13.576923076923077,11.346153846153847,14.538461538461538,16.846153846153847,8.76923076923077,7.5,4.423076923076923,3.8076923076923075,15.653846153846153,18.692307692307693,19,7,0.7307692307692307
2010,3105,60.77777777777778,64.74074074074075,20.37037037037037,22.77777777777778,50.851851851851855,57.51851851851852,3.037037037037037,3.740740740740741,9.88888888888889,12.777777777777779,17.0,15.444444444444445,24.333333333333332,23.51851851851852,13.666666666666666,15.185185185185185,23.37037037037037,21.296296296296298,9.74074074074074,13.481481481481481,25.037037037037038,20.74074074074074,8.777777777777779,12.222222222222221,5.148148148148148,4.407407407407407,19.14814814814815,20.962962962962962,14,13,0.5185185185185185
2011,3105,58.925925925925924,61.407407407407405,19.85185185185185,20.88888888888889,55.81481481481482,55.77777777777778,3.4814814814814814,3.074074074074074,13.222222222222221,11.25925925925926,15.74074074074074,16.555555555555557,23.666666666666668,24.85185185185185,15.62962962962963,15.481481481481481,23.814814814814813,24.296296296296298,10.222222222222221,11.444444444444445,19.85185185185185,19.185185185185187,8.481481481481481,9.851851851851851,2.814814814814815,3.925925925925926,20.185185185185187,21.0,13,14,0.48148148148148145
2012,3105,60.2962962962963,60.074074074074076,20.59259259259259,21.77777777777778,56.74074074074074,58.96296296296296,3.2962962962962963,3.962962962962963,11.148148148148149,13.703703703703704,15.814814814814815,12.555555555555555,22.666666666666668,18.925925925925927,15.333333333333334,14.25925925925926,26.40740740740741,24.0,8.703703703703704,10.444444444444445,16.333333333333332,15.925925925925926,6.111111111111111,7.666666666666667,4.185185185185185,4.0,17.14814814814815,19.814814814814813,15,12,0.5555555555555556
2013,3105,57.535714285714285,64.57142857142857,20.25,22.535714285714285,55.107142857142854,57.142857142857146,3.0357142857142856,4.035714285714286,11.25,12.535714285714286,14.0,15.464285714285714,20.178571428571427,22.464285714285715,13.5,13.071428571428571,24.392857142857142,23.642857142857142,9.571428571428571,12.607142857142858,18.785714285714285,15.285714285714286,7.035714285714286,9.964285714285714,3.4642857142857144,3.392857142857143,18.785714285714285,16.428571428571427,8,20,0.2857142857142857
2014,3105,65.83333333333333,76.9,22.433333333333334,28.0,58.333333333333336,62.03333333333333,4.233333333333333,5.366666666666666,15.066666666666666,14.533333333333333,16.733333333333334,15.533333333333333,24.733333333333334,22.766666666666666,12.933333333333334,15.433333333333334,22.633333333333333,26.9,11.433333333333334,16.266666666666666,19.366666666666667,19.766666666666666,9.766666666666667,9.3,1.2,3.4,20.566666666666666,20.633333333333333,6,24,0.2
2015,3105,59.8,70.73333333333333,20.7,27.566666666666666,54.93333333333333,61.666666666666664,3.433333333333333,4.066666666666666,12.966666666666667,13.633333333333333,14.966666666666667,11.533333333333333,21.733333333333334,18.333333333333332,11.133333333333333,13.733333333333333,24.1,27.133333333333333,11.5,15.066666666666666,19.8,17.766666666666666,8.833333333333334,8.833333333333334,1.0333333333333334,3.4,18.233333333333334,20.0,6,24,0.2
2016,3105,57.55172413793103,76.79310344827586,21.310344827586206,28.344827586206897,55.55172413793103,61.58620689655172,3.896551724137931,4.241379310344827,13.03448275862069,14.03448275862069,11.03448275862069,15.862068965517242,18.655172413793103,23.20689655172414,9.586206896551724,13.137931034482758,22.93103448275862,26.75862068965517,11.172413793103448,14.413793103448276,19.862068965517242,16.24137931034483,7.931034482758621,10.0,1.2413793103448276,3.5172413793103448,21.275862068965516,17.517241379310345,4,25,0.13793103448275862
2017,3105,47.48,68.56,18.2,25.08,53.44,60.52,3.12,5.88,12.2,16.96,7.96,12.52,12.76,20.2,10.44,14.52,22.56,25.92,9.16,14.92,20.6,14.6,6.28,11.32,3.08,2.52,16.8,14.04,0,25,0.0
